reoccupation_of_the_rhineland_hpp_desc;Once the home front was secured, Hitler turned his attention to foreign policy with four increasingly daring acts. On the 16th of March 1935, the treaty of Versailles was violated by Germany as military conscription was reintroduced (the treaty stated that the German Army should not exceed 100,000 men). When nothing more than official protests from England and France ensued, Hitler sought to renegotiate the Treaty of Versailles with England and reoccupy the Rhineland, bypassing France and improving relations with England at the expense of some internal unrest in Germany.;Une fois les conflits internes réglés en sa faveur, Hitler se tourne vers la politique étrangère, ne reculant devant aucune audace. Le 16 mars 1935, l'Allemagne viole ouvertement le traité de Versailles en réintroduisant la conscription militaire (le traité limitait la taille de l'armée allemande à 100 000 hommes). Le manque de réaction de la France et de l'Angleterre qui s'en tiennent à des protestations diplomatiques mène Hitler à aller encore plus loin en réoccupant un an plus tard, le 7 mars 1936, la Rhénanie démilitarisée, violant ainsi à nouveau le Traité de Versailles.;Nachdem die Heimatfront gesichert war, wandte sich Hitler mit vier zunehmend wagemutigen Handlungen der Außenpolitik zu: Am 16. März 1935 verletzte Deutschland durch die Wiedereinführung der Wehrpflicht die Statuten des Versailler Vertrags (der die Größe der deutschen Armee auf maximal 100.000 Mann festgelegte). Als außer offiziellen Protesten aus England und Frankreich Konsequenzen darauf ausblieben, ging Hitler am 7. März 1936 mit der Wiederbesetzung des demilitarisierten Rheinlands noch einen Schritt weiter und verletzte den Versailler Vertrag ein weiteres Mal.;;Una vez asegurado el frente interno, Hitler volvió su atención a la política exterior con cuatro acciones, cada una más osada que la anterior. El 7 de marzo de 1935, Alemania violó el Tratado de Versalles al reintroducir el servicio militar obligatorio (según los términos del tratado, el ejército alemán no podía exceder los 100.000 hombres). Cuando la única consecuencia fue las protestas oficiales de Inglaterra y Francia, un año después (el 7 de marzo de 1936), Hitler procedió a ocupar la desmilitarizada Renania, violando de nuevo el Tratado de Versalles.;;;;;;;;;x
go_into_exile_title;Go into Exile;;;;;;;;;;;;;x
go_into_exile_desc;We are likely to be defeated, we could go into exile so we can fight on;;;;;;;;;;;;;x
deal_with_the_traitors_title;Deal with the Traitors;;;;;;;;;;;;;x
deal_with_the_traitors_desc;Some of our allies betrayed us and didn't join in the war against the Soviet Union.  We should take our revenge on them!!;;;;;;;;;;;;;x
starting_core_changes_title;Starting Core Changes;;;;;;;;;;;;;x
starting_core_changes_desc;Starting Core Changes;;;;;;;;;;;;;x
end_of_the_game_title;End of the game;;;;;;;;;;;;;x
end_of_the_game_desc;End of the game;;;;;;;;;;;;;x
the_spanish_civil_war_major_intervention_title;Major Intervention in the Spanish Civil War;;;;;;;;;;;;;x
the_spanish_civil_war_major_intervention_desc;One of the worlds major powers has intervened directly in the Spanish Civil war, this will open the doors for other major powers to intervene more directly;;;;;;;;;;;;;x
starting_resources_title;You shouldn't see this;;;;;;;;;;;;;x
starting_resources_desc;If you see this message let me know;;;;;;;;;;;;;x
starting_doctrinal_choices_title;You shouldn't see this;;;;;;;;;;;;;x
starting_doctrinal_choices_desc;If you see this message let me know;;;;;;;;;;;;;x
usa_great_depression_title;USA Great depression;;;;;;;;;;;;;x
usa_great_depression_desc;USA Great depression;;;;;;;;;;;;;x
godlike_powers_title;You shouldn't see this;;;;;;;;;;;;;x
godlike_powers_desc;If you see this message let me know;;;;;;;;;;;;;x
negotiated_peace_with_chc_title;Negotiate Peace with the Chinese Soviet Republic;;;;;;;;;;;;;x
negotiated_peace_with_chc_desc;We are losing our war with the Chinease we could offer them a peace agreement and withdraw from mainland Asia;;;;;;;;;;;;;x
starting_treaties_title;You shouldn't see this;;;;;;;;;;;;;x
starting_treaties_desc;If you see this message let me know;;;;;;;;;;;;;x
lithuania_sue_for_peace_title;Negotiate Peace with Poland;;;;;;;;;;;;;x
lithuania_sue_for_peace_desc;We are losing the war with Poland, we could try to negotiate a peace agreement;;;;;;;;;;;;;x
manpower_nerf_title;You shouldn't see this;;;;;;;;;;;;;x
manpower_nerf_desc;If you see this message let me know;;;;;;;;;;;;;x
norwegian_surrender_title;Norwegian Surrender;;;;;;;;;;;;;x
norwegian_surrender_desc;Norwegian Surrender;;;;;;;;;;;;;x
soviet_resource_nerf_title;You shouldn't see this;;;;;;;;;;;;;x
soviet_resource_nerf_desc;If you see this message let me know;;;;;;;;;;;;;x
starting_non_aggression_pacts_title;You shouldn't see this;;;;;;;;;;;;;x
starting_non_aggression_pacts_desc;If you see this message let me know;;;;;;;;;;;;;x
starting_relations_title;You shouldn't see this;;;;;;;;;;;;;x
starting_relations_desc;If you see this message let me know;;;;;;;;;;;;;x
test_title;You shouldn't see this;;;;;;;;;;;;;x
test_desc;If you see this message let me know;;;;;;;;;;;;;x
request_us_intervention_title;Request US Intervention;;;;;;;;;;;;;x
request_us_intervention_desc;Request US Intervention;;;;;;;;;;;;;x
ger_rom_wargoal_title;Add wargoal on Romania;;;;;;;;;;;;;x
ger_rom_wargoal_desc;Add wargoal on Romania;;;;;;;;;;;;;x
sov_demand_bessarabia_title;Soviets demand Bessarabia;;;;;;;;;;;;;x
sov_demand_bessarabia_desc;Soviets demand Bessarabia;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;x;
# Event titles/descriptions;;;;;;;;;;;;;x;
################################################;;;;;;;;;;;;;x;
scw_informations_title;The Spanish Civil War;;;;;;;;;;;;;x;
scw_informations_desc;There are a few things about the Spanish Civil War and how it works in the mod that you should be aware of.\n\n1. Almost the entire Army, Navy and Air Force goes to the Nationalist side. There's no practical way of distributing the forces both historically and realistically at the same time.\n2. The Republican side will gain Militia forces via decision within a few days of the conflict's start. They are scripted to be about the same size as the original Army with a slight advantage in numbers. But being level 0 Militia, they are a lot weaker one on one.\n3. Both sides will get some scripted forces to help out. The Nationalists will also get some convoys.\n4. In case of a Republican victory, THE ENTIRE MILITARY THEY HAVE WILL BE REMOVED! That includes the construction queue as well! This is required to remove the scripted Militia from the start of the war. You will, however, get back the entire military of the Nationalists, or rather what's left of it. So you should keep production to a minimum and try to route the enemy forces instead of destroying them.\n;;;;;;;;;;;;;x;
navalmodelsmain;This event will take you to your country-specific menu that will detail what technologies you need to research and set in the naval production screen to build any of the many historical ship models available in the mod.;;;;;;;;;;;;x
german_ultimatum_lithuania_desc;The Molotov-Ribbentrop Pact included secret protocols dividing Eastern Europe into German and Soviet spheres of influence, with Lithuania being assigned to Germany.;;;;;;;;;;;;;x
demands_for_indochina_title;$FROMCOUNTRY$ Demands French Indochina;Le $FROMCOUNTRY$ réclame l'Indochine française;$FROMCOUNTRY$ fordert Französisch-Indochina;;$FROMCOUNTRY$ exige la Indochina Francesa;;;;;;;;;x
demands_for_indochina_desc;After the Fall of France and the installing of a pro-German government in Vichy, $FROMCOUNTRY$ was able to profit from the new political situation in South-East Asia and occupy French Indochina under the argument that it 'protected' this area from the British.;Après la capitulation de la France et la mise en place d'un gouvernement pro-allemand à Vichy, le $FROMCOUNTRY$ veut profiter de la nouvelle donne politique en Asie du Sud-est et occupe l'Indochine française, sous le prétexte de la 'protéger' contre les visées britanniques.;Nach dem Fall Frankreichs und der Einsetzung einer pro-deutschen Regierung in Vichy konnte $FROMCOUNTRY$ aus der neuen politischen Situation in Südostasien Kapital schlagen und Französisch-Indochina unter dem Vorwand besetzen, dieses Gebiet vor den Briten schützen zu wollen.;;Tras la derrota de Francia y la instauración de un gobierno progermánico en Vichy, $FROMCOUNTRY$ pudo sacar provecho a la nueva situación política en el sudeste de Asia y ocupar la Indochina Francesa con el argumento de que con ello 'protegía' esa zona de los británicos.;;;;;;;;;x
supply_event_title;Supplies flowing back to the capital;;;;;;;;;;;;;x
supply_event_desc;Too much supplies are piling up in one of our provinces, potentially causing glitches in our supply network! (Sorry if the province is not controlled by you, the event can only check the owner.);;;;;;;;;;;;;x
36_olympics_text;The 1936 Summer Olympics took place in Berlin, Germany, from 1 to 16 August.\n\nBy removing signs stating "Jews not wanted" and similar slogans from the city's main tourist attractions, the Nazi party tried to downplay its radical ideology before the eyes of the world. At the same time, only members of the Aryan race were allowed to compete for Germany. The four gold medals won by the black American athlete Jesse Owens were a private embarrassment for Hitler although the Berlin crowds enthusiastically cheered Owens' victories.\n\nThe Berlin Olympics were attended by 49 nations in spite of calls for a boycott because of Nazi antisemitism. The only country to institute a boycott was Spain. The internationally isolated Soviet Union did not participate either.;;;;;;;;;;;;;x
40_olympics_text;The 1940 Summer Olympics were to take place in Tokyo, Japan, from 21 September to 6 October. Although they were historically cancelled due to the outbreak of World War II, the prevailing international situation allows them to be held after all. Might world peace really be the answer?;;;;;;;;;;;;;x
44_olympics_text;The 1944 Summer Olympics were to take place in London, Great Britain, but were historically cancelled due to World War II. London would go on to host the 1948 Olympics instead, awarded without election. However, the prevailing international situation allows the 1944 Olympics to be held after all. Might world peace really be the answer?;;;;;;;;;;;;;x
india_independence_text;The term Indian independence movement encompasses a wide spectrum of political organizations and movements which had the common aim of ending British colonial authority in parts of South Asia. The term incorporates various national and regional campaigns, agitations and efforts of both nonviolent and militant philosophy. The first organized militant movements were in Bengal, but it later took political stage in the form of a mainstream movement in the then newly formed Indian National Congress, with prominent moderate leaders seeking only their basic rights to appear for civil services examinations and more rights, economic in nature, for the people of the soil. The beginning of the early 1900s saw a more radical approach towards political independence proposed by leaders such as the Lal Bal Pal and Sri Aurobindo. Militant nationalism also emerged in the first decades, culminating in the failed Indo-German Pact and Ghadar Conspiracy during the Great War.;;;;;;;;;;;;;x
2_2_6_incident_info;The February 26 incident was an attempted coup d'état in Japan, from February 26 to 29, 1936 carried out by 1,483 troops of the Imperial Japanese Army. Several leading politicians were killed and the center of Tokyo was briefly occupied by the rebelling troops. At that time, the incident was called the deplorable incident in the capital.;;;;;;;;;;;;;x
august4coup_info;In May of 1936 widespread agrarian unrest and industrial unrest in the north of Greece erupted, which eventually brought the head of the government, General Metaxas, to suspend the parliament on the eve of a major strike, on August 4, 1936. Endorsed by the king, Metaxas declared a state of emergency, decreed martial law, annulled various articles of the Constitution and established a crisis cabinet to put to an end the growing riots and to restore social order. In one of his first speeches, Metaxas announced: "I have decided to hold all the power I need for saving Greece from the catastrophes which threaten her".;;;;;;;;;;;;;x
uk_asks_for_transit_rights_desc;The United Kingdom asks for transit rights through our country. Giving them access would most likely lead to open hostilities between Germany and the United Kingdom because of the Iron Trade between Sweden and Germany, but we can't be sure if they would respect our Neutrality anyway. Should we give in to their demands or stay neutral?;;;;;;;;;;;;;x;
operation_wilfred_event_desc;Norway declined to grant us military access to block the Iron Trade between Germany and Sweden. We have a contingency plan for this case: Operation Wilfred: mining the Norwegian coastlines so the German merchant ships would be forced to international waters where we could intercept them. The downside is that it would be a direct violation of Norwegian neutrality.;;;;;;;;;;;;;x;
vichy_torch_desc;The United States of America sent us an offer trough their Algerian consulate, to help them in their invasion of North Africa and then against Germany. By helping the Allies, we risk a confrontation with Germany, but there are certain elements among our political elite, that definitely favour rejoining with Free France! One thing is for sure: we can't stay neutral any longer.;;;;;;;;;;;;;x
agricultural_advancement_desc;Thanks to the agricultural advancements we made recently, fewer people can now produce the same amount of food, so some of the peasants/farmers we had are now unemployed. This has the fortunate side-effect of more people available for the military, but also the unfortunate side-effect of some unhappy people...;;;;;;;;;;;;;x
SU_Bitter_peace_proposal_ger;Stalin failed us in leading our great nation! He has been removed from his position as Secretary of the Communist  Party.  His successor, Lavrenti Beria decided that our war against the fascists is unwinnable and it would only  lead to ruin for the Motherland. We sent a peace proposal to $FROMCOUNTRY$, hoping for the best.;;;;;;;;;;;;;x
SU_Bitter_peace_proposal_jap;Stalin failed us in leading our great nation! He has been removed from his position as Secretary of the Communist  Party.  His successor, Lavrenti Beria decided that our war against the fascists is unwinnable and it would only lead to ruin for the Motherland. We sent a peace proposal to $FROMCOUNTRY$, hoping for the best.;;;;;;;;;;;;;x
SU_Bitter_peace_agree_ger;The USSR is defeated, Stalin is removed from his position. His successor, Lavrenti P. Beria sent us a peace offer: Germany would occupy the western parts of Russia, and our allies would get back their lost territories. Do we agree?;;;;;;;;;;;;;x
SU_Bitter_peace_agree_jap;The USSR is defeated, Stalin is removed from his position. His successor, Lavrenti P. Beria sent us a peace offer: Germany would occupy the western parts of Russia, Japan would get parts from the Far East, and our allies would get back their lost territories. Do we agree?;;;;;;;;;;;;;x
china_unified_front_notify_title;$FROMCOUNTRY$ has joined the Unified Front!;;;;;;;;;;;;;x
china_unified_front_notify_desc;$FROMCOUNTRY$ has finally concluded that they can't defend themselves against the Japanese intruders without combining our forces. They have joined our Unified Front!;;;;;;;;;;;;;x
japan_unified_front_notify_title;$FROMCOUNTRY$ has betrayed China;;;;;;;;;;;;;x
japan_unified_front_notify_desc;$FROMCOUNTRY$ has realized that they have no chance against our might. They have joined us instead!;;;;;;;;;;;;;x
scw_intervention_title;Volunteers from $FROMCOUNTRY$;;;;;;;;;;;;;x
scw_intervention_desc;A full brigade of volunteers have just arrived from $FROMCOUNTRY$! That will help us greatly!;;;;;;;;;;;;;x
barbarossa_accept_title;$FROMCOUNTRY$ accepts;;;;;;;;;;;;;x
barbarossa_accept_desc;$FROMCOUNTRY$ accepted our invitation to Operation Barbarossa.;;;;;;;;;;;;;x
barbarossa_decline_title;$FROMCOUNTRY$ declines!;;;;;;;;;;;;;x
barbarossa_decline_desc;$FROMCOUNTRY$ declined our invitation to Operation Barbarossa!;;;;;;;;;;;;;x
baltic_war_alliance_title;$FROMCOUNTRY$ offers us an alliance proposal against the Soviet Union!;;;;;;;;;;;;;x
nanjing_massacre_title;The Nanking Massacre;;;;;;;;;;;;;x
nanjing_massacre_desc;In the autumn of 1937, Japanese war planes began bombing Nanjing, concentrating their efforts on the downtown areas, which were most densely populated by civilians. As Nanjing came under attack, the capital was again moved, this time to Chongqing. Knowing that Japanese troops were en route toward the city, the people panicked and tried to flee. On 9th Dec 1937, Japanese ground forces reached Nanjing, where they were met with minimal resistence from overwhelmed and fatigued Chinese military units. By 13th Dec, with Japanese troops attacking the city from all angles, the Chinese forces were routed. Fearing the consequences of surrender to the Japanese, Chinese military men donned civilian clothing and retreated into the city. It was on this day that the six-week stretch of atrocities against the civilian population of Nanjing began. The news of the massacre soon hit the world and significantly deteriorated Japan’s relations with the Democratic countries of the world.;;;;;;;;;;;;;x
baltic_war_alliance_desc;$FROMCOUNTRY$ has sent us a proposal for a defensive pact against the Soviet Union. We stand no chance against the might of Stalin alone, but together, we could fight back!;;;;;;;;;;;;;x
vichy_partition_v1_desc;As the french forces crumble at our feet, they sent us a peace proposal: most of Northern France would become German territory, Italy gets Southern France, Spain gets Western France while a new, german-friendly government would be formed in Brest, Brittany. Do we accept these terms?;;;;;;;;;;;;;x
vichy_partition_v2_desc;As the french forces crumble at our feet, they sent us a peace proposal: most of Northern France would become German territory, Spain gets Western and Southern France while a new, german-friendly government would be formed in Brest, Brittany. Do we accept these terms?;;;;;;;;;;;;;x
vichy_partition_v3_desc;As the french forces crumble at our feet, they sent us a peace proposal: most of Northern and Western France would become German territory, Italy gets Southern France while a new, german-friendly government would be formed in Bordaoux. Do we accept these terms?;;;;;;;;;;;;;x
vichy_partition_v4_desc;As the french forces crumble at our feet, they sent us a peace proposal: most of Northern France would become German territory, Italy gets Western and Southern France while a new, german-friendly government would be formed in Brest, Brittany. Do we accept these terms?;;;;;;;;;;;;;x
vichy_partition_v5_desc;As the french forces crumble at our feet, they sent us a peace proposal: Northern and Western France would become German territory, while a new, german-friendly government would be formed in Vichy. Do we accept these terms?;;;;;;;;;;;;;x
hu_hanmin_dies_desc;Hu Hanmin was one of the early leaders of Kuomintang. Shortly after the 1911 revolution, he was appointed governor of Guangdong. After Sun Yat-sen's death in 1925, he was one of the three most powerful figures in KMT. He became a powerful leader of South China, and opposed Chiang Kai-Shek. He died of cerebral hemorrhage on May 12, 1936.;;;;;;;;;;;;;x
xian_incident_desc;On 12 December 1936, Generalissimo Chiang Kai-shek, the leader of the KMT was suddenly arrested and kidnapped by Marshal Zhang Xueliang, a former warlord of Manchuria, then Japan-occupied Manchukuo. The incident led the Nationalists and the Communists to make peace so that the two could form a united front against the increasing threat posed by Japan. Making this peace will mean that we return to Status Quo.;;;;;;;;;;;;;x
support_for_china_asked_title;$FROMCOUNTRY$ asks for our support in the Civil War;;;;;;;;;;;;;x
support_for_china_asked_desc;Should we support $FROMCOUNTRY$ in the Chinese Civil War? We will probably be unable to avoid the war in the long run.;;;;;;;;;;;;;x
join_china_title;$FROMCOUNTRY$ joins our cause!;;;;;;;;;;;;;x
join_china_desc;$FROMCOUNTRY$ joined forces with us against our archnemesis in our Civil War! Together, we cannot be defeated!;;;;;;;;;;;;;x
decline_help_for_china_title;$FROMCOUNTRY$ declined help;;;;;;;;;;;;;x
decline_help_for_china_desc;$FROMCOUNTRY$ dared to decline helping us in the Civil War! They will pay for this, when we are done!;;;;;;;;;;;;;x
support_for_china_title;$FROMCOUNTRY$ supports us;;;;;;;;;;;;;x
support_for_china_desc;$FROMCOUNTRY$ decided to support us in our Civil War! Together we will be strong enough to triumph!;;;;;;;;;;;;;x
stop_silly_wars_event_desc;We are at war with $FROMCOUNTRY$ despite our Non-Aggression Pact. Surely that it was some misunderstanding! (Be advised, that if you turn this offer down, you will be deemed untrustworthy, and never be able to back out of a similar situation!);;;;;;;;;;;;;x
blomberg_affair_desc;In early 1938, the long-brewing conflict between the National Socialist Party and the old guard in the German Army reached a boiling point. Hermann Göring and Heinrich Himmler, in particular, had long wanted to curb the influence of the generals in order to get more power for themselves. Now, they suddenly found themselves with a good pretext to do so: the widowed Field Marshal Werner von Blomberg had recently remarried and it was discovered that his young bride, unbeknownst to him, had once been a prostitute and a model for pornographic photos. This violated the standard of conduct for officers as defined by Blomberg himself and was a shock to Hitler - Göring had been Blomberg's best man and Hitler himself a witness at the wedding. Hitler ordered Blomberg to annul the marriage in order to avoid a scandal. But Blomberg refused, saying that he loved his wife and that he was willing to forgive her for her chequered past. The Führer was faced with the choice between forcing his valuable minister to resign or keeping him in office despite the uproar it would cause.;;;;;;;;;;;;;x
fritsch_affair_desc;The events surrounding Blomberg's marriage inspired Hermann Göring and Heinrich Himmler to arrange a similar affair for the Commander-in-Chief of the Army, Colonel-General Werner von Fritsch. Göring, in his capacity as head of the Luftwaffe, considered Fritsch to be one of his main rivals. He was angered by the Colonel-General trying to limit the size and role of the air force. Himmler wanted to weaken the Wehrmacht and its mainly aristocratic leaders in order to strengthen his Schutzstaffel and especially the Waffen-SS as a competitor to the regular German Army. Not long after Blomberg's resignation, Fritsch was accused of being a homosexual by Himmler and the SS. They produced a police file and a bribed witness to corroborate the charges. Hitler knew full well that there was no truth in them, but he had long suspected Fritsch of harbouring anti-Nazi sentiments and saw a good opportunity to get rid of him.;;;;;;;;;;;;;x
hess_to_scotland_desc;Like Goebbels, Hess was privately distressed by the war with the United Kingdom because he, like almost all other Nazis, hoped that Britain would accept Germany as an ally. Hess may have hoped to score a diplomatic victory by sealing a peace between the Third Reich and Britain, e.g., by implementing the behind-the-scenes move of the Haushofers in Nazi Germany to contact Douglas Douglas-Hamilton, 14th Duke of Hamilton;;;;;;;;;;;;;x
polgovtchange_desc;Zyndram-Koscialkowski's government included people from all parts of the Sanacja and was mostly focused on improving Poland's economy, with the Minister of Treasury Eugeniusz Kwiatkowski playing a pivotal role and Zyndram-Koscialkowski playing the part of a man of the people. In May 1936 however the president decided it was a time to reconstruct the government, to counter the threat of further divisions between the left and right wings of the Sanacja. The new government would however include most of Zyndram's men, including former prime minister himself, this time as minister of security.;;;;;;;;;;;;;x
lit_ultimatum_desc;Poland has issued an Ultimatum to us, demanding that we amend the Lithuanian constitution and drop our claims on Vilnius. We should ask the Soviets, who guarantee our independence, for help.;;;;;;;;;;;;;x
sov_ultimatum_desc;Poland has issued an Ultimatum to Lithuania, demanding that they amend the Lithuanian constitution and drop their claims on Vilnius. The Lithuanians are asking us for help against Poland, should we give it to them?;;;;;;;;;;;;;x
20_july_plot_desc;The 20 July plot of 1944 was an attempt to assassinate Adolf Hitler, the leader of Nazi Germany, inside his Wolf's Lair field headquarters near Rastenburg, East Prussia. The plot was the culmination of the efforts of the German resistence to overthrow the Nazi regime.;;;;;;;;;;;;;x
operation_valkyrie_desc;The assassination attempt on Hitler's life was followed up by a military coup d'état, led by former Chief of Staff Ludwig Beck, Carl Goerdeler and Colonel Claus Schenk Graf von Stauffenberg. With Hitler out of the picture, a new government is about to be formed with Beck as Head of State and Goerdeler as Chancellor. There's still the question of what we should do with the old regime, and with the War in the West!;;;;;;;;;;;;;x
infantry_doctrine_desc;Infantry Doctrine determines the tactics used by our Infantry. Proponents of Firepower focus suggest that by increasing the amount of heavy weaponry in our Infantry units, we can focus more firepower on the enemy. The Shock Focus doctrine says that the enemy should be overwhelmed by powerfull, direct assaults by our men. Infiltration and Maneuver on the other hand suggests that the soldiers should use their enviroment to their advantage.;;;;;;;;;;;;;x
tank_doctrine_desc;Tank Doctrine determines the role of armoured units in our army. The old school of generals say that the role of the tank should be supporting the Infantry. The proponents of the Armoured Schwerpunkt say that tanks should be used for achieving breakthroughs in the enemy line by concentrating our armour on a single point on the front. The third possibility is to use machine and man to supplement eachother, but that would require the use of mobile infantry units, capable of keeping up with the armoured formations.;;;;;;;;;;;;;x
operational_doctrine_desc;Operational Doctrine determines how our Army functions as a whole, and can be divided into four branches. Grand Battle Plan favours the slow, methodical approach with heavy artillery barrages. Superior Firepower focuses on the use of large support detachments, but require them to be motorized in order to be applicable. Blitzkrieg tries to achieve quick breakthrough, cutting the enemy's communication and supply lines. Human Wave means overwhelming the enemy with wave after wave of soldiers.;;;;;;;;;;;;;x
operational_doctrine_late_desc;Operational Doctrine determines how our Army functions as a whole, and can be divided into four branches. Grand Battle Plan favours the slow, methodical approach with heavy artillery barrages. Superior Firepower focuses on the use of large support detachments, but require them to be motorized in order to be applicable. Blitzkrieg tries to achieve quick breakthrough, cutting the enemy's communication and supply lines. Human Wave means overwhelming the enemy with wave after wave of soldiers. Meachanized Wave is similar to Human Wave, but instead of Infantry, it operates with tanks, motorized and mechanized units.;;;;;;;;;;;;;x
great_depression_desc;The Great Depression began with the Wall Street Crash of October, 1929 and rapidly spread worldwide. The market crash marked the beginning of a decade of high unemployment, poverty, low profits, deflation, plunging farm incomes, and lost opportunities for economic growth and personal advancement. The economy reached bottom in the winter of 1932-33, then came four years of very rapid growth until 1937, when the Recession of 1937 brought back 1934 levels of unemployment. The depression caused major political changes in America. Three years into the depression, Herbert Hoover lost the 1932 presidential election to Franklin Delano Roosevelt in a sweeping landslide. Roosevelt's economic recovery plan, the New Deal, instituted unprecedented programs for relief, recovery and reform, and brought about a major realignment of American politics.\n\n[NOTE: In the game this is represented by a modifier seriously hurting your economy. The effects of the Great Depression will slowly fade away as the game progresses and the fading can be sped up by keeping up with the New Deal or increasing your Economic Laws. You can check the current effect by hovering your mouse over your country's flag.];;;;;;;;;;;;;x
great_depression_fading_desc;The Great Depression, while still not completely over, is slowly fading away. Unemployment is going down, stock prices are going up, people start to believe in the economy again.;;;;;;;;;;;;;x
after_the_depression_desc;The Great Depression is finally over, and things are back to normal!;;;;;;;;;;;;;x
molotov_line_event_name;Build the Molotov Line;;;;;;;;;;;;x
molotov_line_event_desc;Stalin has decided to build the Molotov Line.  The defenses can either be built from scratch, or the Stalin Line can be dismantled and used to accelerate construction of the Molotov Line.\n\n(Note that either option will add the forts to the build queue, and moving the Stalin Line will shorten construction times but will reduce the level of the existing fortifications!  Also, game engine limitations prevent serial builds from being loaded, so only 1 round of forts will appear in the build queue);;;;;;;;;;;;x
hebei_demil_event_desc;The terms of the Tanggu Truce of 1933 forbid China from stationing troops other than border guards in the northern province of Hebei.  To model this in-game, the area near Beijing will be cut off from land through the use of a low infrastructure "wall", but can still be supplied through Tianjin's port.  This "wall" will go away when China is at war with Japan.;;;;;;;;;;;;x
EVTDESC1225;The Czechoslovak government built a system of border fortifications, as well as some fortified defensive lines inland, from 1935 to 1938 as a defensive countermeasure against the rising threat of Nazi Germany. The objective of the fortifications was to prevent the taking of key areas by an enemy (not only Germany but also Hungary) by means of a sudden attack before the mobilization of the Czechoslovak army could be completed, and to enable effective defence until allies (Britain and France and possibly the Soviet Union) could help.\n\nThis event adds land forts to the production queue at a reduced cost to strengthen the central border fortifications between Trutnov and Ostrava in the north and Znojmo and Komárno in the south.;;;;;;;;;;;;x
EVTDESC1226;This event adds land forts to the production queue at a reduced cost to extend the German-facing border fortifications east from Ostrava to Ceský Tesín and west from Trutnov along the length of your northern frontier to Karlovy Vary and then south as far as Prachatice.;;;;;;;;;;;;x
EVTDESC1227;This event adds land forts to the production queue at a reduced cost to extend the southern border fortifications from Prachatice all the way east to Kosice.  It will also extend the line north from Ceské Budejovice to Praha to cover the capital's western approaches.;;;;;;;;;;;;x
polish_treaty_of_munich_desc;During the summer of 1938 the pro-Nazi elements among the Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia. Hitler, using the minority sentiments in the Sudetenland, started to propagandize about ‘Czech Atrocities’ against ethnic Germans in an effort to lay the blame of a future conflict on the Czech government. At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich. Hitler, Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia. The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under the pressure from the French and British they were forced to surrender the Sudetenland to Germany. Hitler assured those at the meeting that this was the extent of his ambitions for expansion. Chamberlain returned to England with a piece of paper signed by Hitler, proclaiming 'peace in our time'.;;;;;;;;;;;;;x
polish_czechoslovakia_reaction_desc;The Polish–Romanian Alliance was a series of treaties signed in the interwar period by the Second Polish Republic and the Kingdom of Romania. The first of them was signed in 1921 and, together, the treaties formed a basis for good foreign relations between the two countries that lasted until World War II began in 1939.\n\nIn the face of increasing German beligerence several figures within the government have suggested to continue and strengthen the pact between our two countries for mutual defence.;;;;;;;;;;;;x
polish_romanian_call_to_arms_desc;Historically after the German invasion of Poland on September 1, Poland declined Romanian military assistance, but it expected to receive assistance instead from its British and French allies through Romanian ports; thus the reason for the Romanian Bridgehead plan.;;;;;;;;;;;;x
polish_romanian_call_to_arms_accepted_desc;The Romanians have joined the war on the side of the Poles!;;;;;;;;;;;;x
german_partition_of_romania_desc;Now that we've dealt with the Romanians and Poles we should decide how to partition Romania itself./n/nHaving signed the Molotov-Ribbentrop pact the Soviets have expressed their demands for Bessarabia.;;;;;;;;;;;;x
soviet_munich_treaty_name;Czechoslovak-Soviet Treaty of Alliance;;;;;;;;;;;;x
soviet_munich_treaty_desc;May 16, 1935 marked the day the Czechoslovak-Soviet Treaty of Alliance was signed between the two states as the consequence of the Soviet alliance with France (which was the Czechoslovak main ally)./n/nAt the insistence of the Czechoslovak government, a protocol on the signing of the treaty stipulated that the treaty would go into force only if France gave assistance to the victim of aggression.;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;x;
# Country/global flags;;;;;;;;;;;;;x;
################################################;;;;;;;;;;;;;x;
setup;The game has started.;;;;;;;;;;;;;x
holds_elections;Holds Democratic Elections;;;;;;;;;;;;;x
allow_research;Research enabled;;;;;;;;;;;;;x
the_marco_polo_brigde_incident;Marco Polo Brigde Incident;;;;;;;;;;;;;x
first_vienna_award;First Vienna Award;;;;;;;;;;;;;x
first_vienna_award_hungary;First Vienna Award;;;;;;;;;;;;;x
washington_treaty;Washington Naval Treaty;;;;;;;;;;;;;x
london_treaty;London Naval Treaty;;;;;;;;;;;;;x
second_london_treaty;Second London Naval Treaty;;;;;;;;;;;;;x
versailles_treaty;Anglo-German Naval Agreement;;;;;;;;;;;;;x
su_signs_peace;Soviet Bitter Peace;;;;;;;;;;;;;x
advanced_aircraft_design;Advanced Aircraft Designs;;;;;;;;;;;;;x
battlefield_interdiction;Battlefield Interdiction;;;;;;;;;;;;;x
forward_air_control;Forward Air Control;;;;;;;;;;;;;x
